customer_id,age,annual_income,spending_score,purchase_freq,avg_order_value,tenure_months,returns_rate,gender,region,clv_proxy,loyalty_index,net_spend_score,cluster,segment_name,explanation,churn_risk_score,churn_risk_band,recommended_actions
704,62,46438.2983323451,59.0,33,59.22677360948471,99,0.2,F,West,1954.4835291129955,0.825,47.2,0,Potential Loyalists,"Assigned due to: small order size, strong loyalty, low lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
705,21,33557.10879824864,52.0,40,73.79551056042784,68,0.37,F,East,2951.8204224171136,0.5666666666666667,32.76,0,Potential Loyalists,"Assigned due to: high return rate, low income, small order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
706,53,58974.61447491341,47.0,16,175.71983220437656,33,0.35,M,South,2811.517315270025,0.275,30.55,0,Potential Loyalists,"Assigned due to: high return rate, weak loyalty, infrequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
707,23,36937.18174057295,7.0,45,84.6878121358465,77,0.05,F,East,3810.9515461130923,0.6416666666666667,6.6499999999999995,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, low return rate.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
708,48,89343.1749435647,11.0,35,224.68670163202196,56,0.07,M,East,7864.034557120769,0.4666666666666667,10.229999999999999,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, high lifetime value.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
709,36,38451.99054960442,61.0,3,237.529396726747,36,0.14,M,East,712.588190180241,0.3,52.46,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, large order size, low lifetime value.",0.15,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
710,61,69088.64851718399,68.0,5,106.27389502028336,54,0.12,F,East,531.3694751014168,0.45,59.84,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
711,56,44914.44253100694,25.0,26,88.917018668682,107,0.25,F,North,2311.8424853857323,0.8916666666666667,18.75,0,Potential Loyalists,"Assigned due to: strong loyalty, low net spend, low spending level.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
712,44,66926.56876093781,12.0,11,128.01767826778246,19,0.36,M,South,1408.194460945607,0.15833333333333333,7.68,0,Potential Loyalists,"Assigned due to: high return rate, low net spend, low spending level.",0.85,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
713,27,46900.08566361609,26.0,7,158.32145711704146,43,0.38,F,West,1108.2501998192902,0.35833333333333334,16.12,0,Potential Loyalists,"Assigned due to: high return rate, infrequent purchase frequency, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
714,43,28569.71812856156,12.0,10,175.18697519161532,12,0.26,M,South,1751.8697519161533,0.1,8.879999999999999,0,Potential Loyalists,"Assigned due to: weak loyalty, low spending level, low income.",0.85,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
715,36,72094.31852379613,43.0,42,10.0,11,0.34,F,South,420.0,0.09166666666666666,28.379999999999995,0,Potential Loyalists,"Assigned due to: small order size, weak loyalty, high return rate.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
716,56,54114.609452169454,51.0,34,72.60355849199053,70,0.21,F,South,2468.520988727678,0.5833333333333334,40.29,0,Potential Loyalists,"Assigned due to: small order size, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
717,20,67149.62351806149,37.0,3,117.67205209035328,12,0.08,F,West,353.0161562710598,0.1,34.04,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, weak loyalty, low lifetime value.",0.4,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
718,62,49278.92660923906,46.0,8,86.24085346024904,91,0.21,F,South,689.9268276819923,0.7583333333333333,36.34,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, low lifetime value, strong loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
719,30,26801.5871557887,53.0,31,10.0,41,0.22,F,West,310.0,0.3416666666666667,41.34,0,Potential Loyalists,"Assigned due to: small order size, low income, low lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
720,67,87079.4649264064,88.0,11,10.0,25,0.3,M,West,110.0,0.20833333333333334,61.599999999999994,0,Potential Loyalists,"Assigned due to: small order size, high spending level, low lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
721,45,78418.9438860272,80.0,45,45.57131795325064,106,0.09,M,North,2050.709307896279,0.8833333333333333,72.8,0,Potential Loyalists,"Assigned due to: small order size, high net spend, strong loyalty.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
722,37,45825.975611168906,13.0,7,140.77726393174248,3,0.15,M,East,985.4408475221974,0.025,11.049999999999999,0,Potential Loyalists,"Assigned due to: weak loyalty, infrequent purchase frequency, low spending level.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
723,45,61744.48033746995,89.0,45,115.10382452149524,3,0.15,F,West,5179.6721034672855,0.025,75.64999999999999,0,Potential Loyalists,"Assigned due to: weak loyalty, high net spend, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
724,25,86050.48707907343,54.0,2,99.47447339771404,84,0.38,M,East,198.94894679542807,0.7,33.48,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, high return rate, low lifetime value.",0.4,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
725,58,48574.04160344008,57.0,6,213.7211968634272,28,0.18,M,South,1282.3271811805632,0.23333333333333334,46.74,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, weak loyalty, low lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
726,56,52452.8873702362,4.0,41,213.69069319390093,23,0.3,F,East,8761.318420949938,0.19166666666666668,2.8,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, high lifetime value.",0.85,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
727,18,66090.81250018434,75.0,32,161.9934922785499,48,0.3,F,East,5183.791752913597,0.4,52.5,0,Potential Loyalists,"Assigned due to: high spending level, high return rate, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
728,20,48522.72341113535,96.0,20,159.60962261749268,67,0.11,F,East,3192.1924523498537,0.5583333333333333,85.44,0,Potential Loyalists,"Assigned due to: high net spend, high spending level, low return rate.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
729,30,81427.29992467556,49.0,34,81.46715592532708,42,0.23,M,South,2769.8833014611205,0.35,37.730000000000004,0,Potential Loyalists,"Assigned due to: small order size, high income, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
730,45,55777.480492314055,7.0,50,91.04061354747776,88,0.36,M,South,4552.0306773738885,0.7333333333333333,4.48,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, low spending level, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
731,66,40399.10312515065,11.0,16,13.388049349982566,107,0.19,F,West,214.20878959972106,0.8916666666666667,8.91,0,Potential Loyalists,"Assigned due to: small order size, low spending level, strong loyalty.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
732,42,75215.97074684987,92.0,25,129.9398854577335,40,0.38,M,West,3248.4971364433377,0.3333333333333333,57.04,0,Potential Loyalists,"Assigned due to: high return rate, high spending level, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
733,50,31446.73376421633,54.0,12,212.8593031768957,6,0.09,M,North,2554.3116381227483,0.05,49.14,0,Potential Loyalists,"Assigned due to: weak loyalty, low income, low return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
734,55,110371.96402810534,87.0,7,258.3463917419648,20,0.03,F,South,1808.4247421937534,0.16666666666666666,84.39,0,Potential Loyalists,"Assigned due to: high income, high net spend, low return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
735,23,99562.40908950506,45.0,39,130.41761136756293,11,0.36,M,North,5086.286843334954,0.09166666666666666,28.8,0,Potential Loyalists,"Assigned due to: high income, weak loyalty, high return rate.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
736,61,72837.38692302538,23.0,17,189.33350656077525,96,0.34,F,South,3218.6696115331792,0.8,15.179999999999998,0,Potential Loyalists,"Assigned due to: high return rate, low net spend, strong loyalty.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
